...........................ox......xxx.........................., o, 0.0008809000000000039, 0.004819099999999993, 0.00789490000000001, 0.059557399999999996, 0.1315069, 0.49254659999999995
...........................ox......oxx.....o...................., x, 0.0012020999999999837, 0.0035999999999999366, 0.017461199999999955, 0.08869549999999993, 0.2293776999999999, 1.0772193
..................xx.x....oxxx.....oxxxx..oxxxo..ox....oo......., o, 0.0037191999999999226, 0.05857549999999989, 0.20246690000000012, 1.4549207000000002, 5.7503459999999995, 35.477737700000006
..................xx.x....oxxx.....oxxxx..oxxxo..oo....oo.o....., x, 0.003370499999995502, 0.027475800000004824, 0.11286810000000003, 0.8141584999999978, 5.054692999999993, 33.1427643
....x......xooo...xo.o....xoooo...xoooox.xxoxooxxxxoooooo.o....., x, 0.0036886000000038166, 0.05775060000000565, 0.2742539999999991, 1.2051945999999987, 4.935955399999997, 23.36965740000001
...xx......xxoo...xo.x....xooox...xoooox.xxoxooxxxxoooooo.o....., o, 0.00398280000000284, 0.051719999999988886, 0.11338159999999675, 0.8435570999999982, 2.7733472999999975, 19.726411800000008
oxxxx..xoooooox.xooo.xoo.xooxoox.oxxooxx.xoxxoxxxxxxxxooo.oxxooo, x, 0.0031195999999908963, 0.02029210000000603, 0.03824370000000954, 0.1519694000000129, 0.20675040000000422, 0.29579129999999054
oxxxxx.xoooooxx.xooo.xoo.xooxoox.oxxooxx.xoxxoxxxxxxxxooo.oxxooo, o, 0.002033699999998362, 0.014838300000008076, 0.03604699999999639, 0.062352400000008856, 0.09531570000001466, 0.19292559999999526
